disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,id,hash,lastRefresh
914,1991-08-26T00:00:00.000Z,HURRICANE BOB,1991-08-19T00:00:00.000Z,1991-08-19T00:00:00.000Z,Major Disaster,MA,Massachusetts,Hurricane,1993-07-21T00:00:00.000Z,2002-07-15T00:00:00.000Z,2002-05-28T00:00:00.000Z,1,0,1,1,1,af304603-9365-4ce8-8919-4a711a0aef6b,9facfac85046f6c8a44a021c4328283a60a483b4,2023-03-18T13:22:06.532Z
913,1991-08-26T00:00:00.000Z,HURRICANE BOB,1991-08-19T00:00:00.000Z,1991-08-19T00:00:00.000Z,Major Disaster,RI,Rhode Island,Hurricane,1993-07-21T00:00:00.000Z,2001-12-27T00:00:00.000Z,2001-11-08T00:00:00.000Z,1,0,1,1,1,104ec31a-2902-43a5-abc3-1d0bffe5070d,89b04fd5ea7e828b5e6d12e3cfa9462870fc3139,2023-03-18T13:22:06.532Z
912,1991-08-06T00:00:00.000Z,SEVERE STORMS & HAIL,1991-07-07T00:00:00.000Z,1991-07-07T00:00:00.000Z,Major Disaster,WI,Wisconsin,Severe Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-07-09T00:00:00.000Z,5,0,0,1,1,727934e0-7f2d-41c8-bdca-7c12ed7b956b,56916db3219145ce67b191d9ab24ae4e1f1cf8b2,2023-03-18T13:22:06.532Z
911,1991-07-12T00:00:00.000Z,SEVERE STORMS & FLOODING,1991-06-01T00:00:00.000Z,1991-06-15T00:00:00.000Z,Major Disaster,IA,Iowa,Flood,1993-07-21T00:00:00.000Z,2005-08-10T00:00:00.000Z,2005-08-02T00:00:00.000Z,7,0,1,1,1,e8c4082b-cbab-4266-81d5-090b40432971,41628036eba1e4c9bee4ea4d158534388708afed,2023-03-18T13:22:06.532Z
2078,1991-07-03T00:00:00.000Z,APPEL MOUNTAIN FIRE,1991-07-01T00:00:00.000Z,1991-12-09T00:00:00.000Z,Fire Suppression,AK,Alaska,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1993-11-30T00:00:00.000Z,10,,,,,e16dd3eb-8997-4cf9-818e-335a747a5c58,eccefb4093deab61d449fb641a5509f147cfe50f,2023-03-18T13:22:06.532Z
910,1991-06-21T00:00:00.000Z,SEVERE STORMS & FLOODING,1991-05-24T00:00:00.000Z,1991-06-26T00:00:00.000Z,Major Disaster,TN,Tennessee,Flood,1993-07-21T00:00:00.000Z,2004-02-03T00:00:00.000Z,2004-01-22T00:00:00.000Z,4,0,0,1,1,2d97bd70-0e26-4d1c-9097-75d098ac3fb6,9998054ebcbf7a9dcda1de3c6b53747217269b41,2023-03-18T13:22:06.532Z
909,1991-05-30T00:00:00.000Z,"HEAVY SNOW, ICE JAMS & FLOODING",1991-04-15T00:00:00.000Z,1991-05-25T00:00:00.000Z,Major Disaster,AK,Alaska,Snowstorm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-06-22T00:00:00.000Z,10,0,0,1,1,a87345c1-4598-4274-9831-70b5bc6f416c,4ce5952f11a974884fdd9d449a30ebb59cf22dc8,2023-03-18T13:22:06.532Z
907,1991-05-30T00:00:00.000Z,SEVERE STORMS & FLOODING,1991-04-12T00:00:00.000Z,1991-05-11T00:00:00.000Z,Major Disaster,AR,Arkansas,Flood,1993-07-21T00:00:00.000Z,2002-09-19T00:00:00.000Z,2000-09-07T00:00:00.000Z,6,0,0,1,1,4d1ec254-b699-4cef-a5df-87c975ca762c,33714a4032f5a4fc28087af9f7f2f8bb767a0058,2023-03-18T13:22:06.532Z
908,1991-05-28T00:00:00.000Z,SEVERE STORMS & FLOODING,1991-05-10T00:00:00.000Z,1991-06-15T00:00:00.000Z,Major Disaster,NE,Nebraska,Flood,1993-07-21T00:00:00.000Z,2002-07-15T00:00:00.000Z,2002-06-11T00:00:00.000Z,7,0,0,1,1,b2f5c08d-1766-4cff-b6b8-8b3dca5edbbb,19b58a1c5ea613e04dcc9e8e2440159c141d1e91,2023-03-18T13:22:06.532Z
906,1991-05-17T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1991-04-26T00:00:00.000Z,1991-05-31T00:00:00.000Z,Major Disaster,MS,Mississippi,Severe Storm,1993-07-21T00:00:00.000Z,2003-10-03T00:00:00.000Z,2003-09-15T00:00:00.000Z,4,0,1,1,1,a5463e8d-492d-45a5-9545-dee0d36fffc9,1234b2087dc5954fa3a160449ad77b9f344e4649,2023-03-18T13:22:06.532Z
905,1991-05-08T00:00:00.000Z,SEVERE STORMS & TORNADOES,1991-04-26T00:00:00.000Z,1991-04-27T00:00:00.000Z,Major Disaster,OK,Oklahoma,Tornado,1993-07-21T00:00:00.000Z,2002-09-19T00:00:00.000Z,2000-02-22T00:00:00.000Z,6,0,1,1,1,698fa569-1864-4378-8cd0-ee66cbf69746,2ecec15e6d86fde7a736f20237f699d5d15e8bc8,2023-03-18T13:22:06.532Z
904,1991-05-03T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1991-04-27T00:00:00.000Z,1991-05-31T00:00:00.000Z,Major Disaster,LA,Louisiana,Severe Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-09-30T00:00:00.000Z,6,0,1,1,1,dfd62532-0cb9-4dfc-a9f3-389fa53acbb7,388014a102ca874ee8c01d9ab94b52f1107821c8,2023-03-18T13:22:06.532Z
903,1991-04-29T00:00:00.000Z,SEVERE STORMS & TORNADOES,1991-04-26T00:00:00.000Z,1991-05-19T00:00:00.000Z,Major Disaster,KS,Kansas,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-02-12T00:00:00.000Z,7,0,1,1,1,bcfe6b09-3ea7-4d9a-bb8a-67729c4b9017,3fdb1d8edb04ba8d60ae81dbe10b10750baac125,2023-03-18T13:22:06.532Z
902,1991-04-23T00:00:00.000Z,SEVERE STORMS & FLOODING,1991-04-12T00:00:00.000Z,1991-04-26T00:00:00.000Z,Major Disaster,LA,Louisiana,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1997-06-16T00:00:00.000Z,6,0,1,1,1,fa1c000b-a274-46ca-9ee2-c60671646e38,5f6ae3ecff8c4054cd988001511729bc243bb927,2023-03-18T13:22:06.532Z
901,1991-04-19T00:00:00.000Z,"SEVERE STORMS, ICE JAMS & FLOODING",1991-04-06T00:00:00.000Z,1991-04-24T00:00:00.000Z,Major Disaster,ME,Maine,Snowstorm,1993-07-21T00:00:00.000Z,2001-11-06T00:00:00.000Z,2001-09-28T00:00:00.000Z,1,0,0,1,1,6f737722-27b7-4a0d-89be-03eae2e09f5a,06bf64128f97a92a8628650cd0c248893adaed27,2023-03-18T13:22:06.532Z
900,1991-04-12T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1991-04-05T00:00:00.000Z,1991-04-06T00:00:00.000Z,Major Disaster,TX,Texas,Severe Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1997-04-16T00:00:00.000Z,6,0,1,1,1,c399092d-42b4-485c-a982-2eddd2e7386e,514c612d99ba9aabe6414467ccf21eb6ebf8d07c,2023-03-18T13:22:06.532Z
899,1991-03-29T00:00:00.000Z,SEVERE ICE STORM,1991-03-12T00:00:00.000Z,1991-03-15T00:00:00.000Z,Major Disaster,IN,Indiana,Severe Ice Storm,1993-07-21T00:00:00.000Z,2013-03-27T00:00:00.000Z,2002-08-01T00:00:00.000Z,5,0,0,1,1,2bd72dbb-c084-4f13-a2e5-8ed49a335569,8bd05218400d5580ca90e9ac6adfcf8a2c2a0abe,2023-03-18T13:22:06.532Z
898,1991-03-21T00:00:00.000Z,SEVERE WINTER STORM,1990-03-03T00:00:00.000Z,1990-03-04T00:00:00.000Z,Major Disaster,NY,New York,Snowstorm,1993-07-21T00:00:00.000Z,2004-06-07T00:00:00.000Z,2004-05-25T00:00:00.000Z,2,0,0,1,1,24ab29bd-288f-416e-a31a-9cee4beddd6e,f8f2ee5bee338eaddad43b73a77cc08c111dd5b9,2023-03-18T13:22:06.532Z
897,1991-03-15T00:00:00.000Z,SEVERE STORMS & FLOODING,1991-03-01T00:00:00.000Z,1991-03-21T00:00:00.000Z,Major Disaster,GA,Georgia,Flood,1993-07-21T00:00:00.000Z,2003-06-10T00:00:00.000Z,2003-05-16T00:00:00.000Z,4,0,1,1,1,ee04a11b-6dc0-4e0d-9af0-907fe9daef52,a588fcd540e4e0aed46774657d8ec1651d9b8bd2,2023-03-18T13:22:06.532Z
896,1991-03-08T00:00:00.000Z,SEVERE STORMS & HIGH TIDES,1990-12-20T00:00:00.000Z,1990-12-31T00:00:00.000Z,Major Disaster,WA,Washington,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-06-19T00:00:00.000Z,10,0,0,1,1,8252ee9a-c878-43b3-bc31-100986efa164,ad76369c66aac459a3a32506290eab49bdeff55b,2023-03-18T13:22:06.532Z
895,1991-03-05T00:00:00.000Z,SEVERE STORMS & FLOODING,1991-02-17T00:00:00.000Z,1991-03-21T00:00:00.000Z,Major Disaster,MS,Mississippi,Flood,1993-07-21T00:00:00.000Z,2001-10-24T00:00:00.000Z,2001-09-18T00:00:00.000Z,4,0,1,1,1,c0d4bd58-0030-4791-b1e1-058289c1f2ea,974264041a4266947eae530dee9a0b019453d5a1,2023-03-18T13:22:06.532Z
894,1991-02-11T00:00:00.000Z,SEVERE FREEZE,1990-12-19T00:00:00.000Z,1991-01-03T00:00:00.000Z,Major Disaster,CA,California,Freezing,1993-07-21T00:00:00.000Z,2013-03-27T00:00:00.000Z,1997-05-29T00:00:00.000Z,9,0,1,0,0,8a202dc9-62b8-4b74-bfb6-47d385a60c1b,778f1db75ce12f08ba675f1387aa241167992d19,2023-03-18T13:22:06.532Z
893,1991-01-29T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-12-06T00:00:00.000Z,1991-02-02T00:00:00.000Z,Major Disaster,KY,Kentucky,Flood,1993-07-21T00:00:00.000Z,2003-06-10T00:00:00.000Z,2003-05-13T00:00:00.000Z,4,0,0,1,1,437c686f-42e9-4aed-bcd0-0ef2f4b4cd56,51a53c73eba05b4513720bedf45cc469686383a7,2023-03-18T13:22:06.532Z
892,1991-01-17T00:00:00.000Z,TYPHOON RUSS,1990-12-16T00:00:00.000Z,1990-12-17T00:00:00.000Z,Major Disaster,FM,Federated States of Micronesia,Typhoon,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-04-12T00:00:00.000Z,9,0,1,1,1,9cc6836a-68bf-48e9-86a9-d900d148d4b5,8f6a3934f4f0e7685ce5acca46205ccbe72f3ded,2023-03-18T13:22:06.532Z
891,1991-01-05T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-12-28T00:00:00.000Z,1991-01-22T00:00:00.000Z,Major Disaster,IN,Indiana,Flood,1993-07-21T00:00:00.000Z,2002-09-19T00:00:00.000Z,2000-02-24T00:00:00.000Z,5,0,1,1,1,7248cf75-6d5d-400e-a382-77bf801e86e3,2eb2dd8880b8e4d1d39e94db387368ce2cacbb66,2023-03-18T13:22:06.532Z
890,1991-01-04T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-12-21T00:00:00.000Z,1991-01-16T00:00:00.000Z,Major Disaster,AL,Alabama,Flood,1993-07-21T00:00:00.000Z,2001-10-18T00:00:00.000Z,2001-09-18T00:00:00.000Z,4,0,1,1,1,609bc25f-56e3-4d2e-a9e4-990876294761,b9480f638d96de330cca2353e2aeeb0c36656c12,2023-03-18T13:22:06.532Z
889,1991-01-04T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-12-19T00:00:00.000Z,1991-01-14T00:00:00.000Z,Major Disaster,TN,Tennessee,Flood,1993-07-21T00:00:00.000Z,2004-02-03T00:00:00.000Z,2004-01-22T00:00:00.000Z,4,0,1,1,1,4b4b1d7d-1f3e-4aba-bb28-e5de6fce665f,da042a1e0aa4dcdc6ad6a44666e40e2484779386,2023-03-18T13:22:06.532Z
888,1991-01-03T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1990-12-19T00:00:00.000Z,1991-01-14T00:00:00.000Z,Major Disaster,MS,Mississippi,Severe Storm,1993-07-21T00:00:00.000Z,2002-04-25T00:00:00.000Z,2002-03-29T00:00:00.000Z,4,0,1,0,0,860dfe59-0377-4c95-9986-a2851c17ba74,4ffb0df54ca671972e5fbf956ddea7cb00cf0aef,2023-03-18T13:22:06.532Z
887,1990-12-24T00:00:00.000Z,TYPHOON RUSS,1990-12-21T00:00:00.000Z,1990-12-21T00:00:00.000Z,Major Disaster,GU,Guam,Typhoon,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-04-12T00:00:00.000Z,9,0,1,1,1,e7f8ef97-bc2e-478d-a408-6d262f4e04fa,8420595ddeeba4583a3ae767b4978ed42380ce3f,2023-03-18T13:22:06.532Z
886,1990-12-14T00:00:00.000Z,TYPHOON OWEN,1990-11-26T00:00:00.000Z,1990-12-01T00:00:00.000Z,Major Disaster,FM,Federated States of Micronesia,Typhoon,1993-07-21T00:00:00.000Z,2002-09-19T00:00:00.000Z,2000-02-22T00:00:00.000Z,9,0,1,1,1,29906b6e-7a17-40aa-8ed5-de2b12a1f7e3,a32046b512bacf4f6a3497cb7b507eea3c895570,2023-03-18T13:22:06.532Z
885,1990-12-06T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-11-27T00:00:00.000Z,1990-12-14T00:00:00.000Z,Major Disaster,IN,Indiana,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-09-22T00:00:00.000Z,5,0,1,1,1,71d9b3ef-c56d-4875-9585-004af8595d00,40016cc5dadb64f2843d7387aafafece239b1f0f,2023-03-18T13:22:06.532Z
884,1990-12-06T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-07-08T00:00:00.000Z,1990-09-14T00:00:00.000Z,Major Disaster,AZ,Arizona,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-10-25T00:00:00.000Z,9,0,0,1,1,640c50c6-4000-4b05-8320-15e9e71c249d,382fcab9854bcc714c17ed3c6ea790569e3b1166,2023-03-18T13:22:06.532Z
882,1990-11-28T00:00:00.000Z,TYPHOON MIKE,1990-11-10T00:00:00.000Z,1990-11-11T00:00:00.000Z,Major Disaster,PW,Palau,Typhoon,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,2001-08-15T00:00:00.000Z,9,0,1,1,1,d63c774d-d0fc-4df3-8d16-8987fc44ddd5,437e04b010c93aead5793a4d319a8e7922598573,2023-03-18T13:22:06.532Z
883,1990-11-26T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-11-09T00:00:00.000Z,1990-12-20T00:00:00.000Z,Major Disaster,WA,Washington,Flood,1993-07-21T00:00:00.000Z,2002-09-19T00:00:00.000Z,2000-06-01T00:00:00.000Z,10,0,1,1,1,4a1eeb08-cc34-482d-b91f-812c01c5b122,320d88d9058d96d783bfebb975295d2876f5e082,2023-03-18T13:22:06.532Z
2077,1990-11-24T00:00:00.000Z,OLD STAGE FIRE,1990-11-24T00:00:00.000Z,1990-11-24T00:00:00.000Z,Fire Suppression,CO,Colorado,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1994-06-30T00:00:00.000Z,8,,,,,94f46030-762c-405b-b234-fa4a2341e0c4,7ac6515afe8e7c87d284d0657544a433fde79625,2023-03-18T13:22:06.532Z
881,1990-10-22T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-10-11T00:00:00.000Z,1990-10-28T00:00:00.000Z,Major Disaster,SC,South Carolina,Flood,1993-07-21T00:00:00.000Z,2006-03-31T00:00:00.000Z,2006-03-07T00:00:00.000Z,4,0,1,1,1,401ca398-97ed-40f0-9e64-d7f7e3cd23f1,42ae84e60242eaa669b464ef67cf81f1f381a241,2023-03-18T13:22:06.532Z
880,1990-10-19T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-10-11T00:00:00.000Z,1990-10-29T00:00:00.000Z,Major Disaster,GA,Georgia,Flood,1993-07-21T00:00:00.000Z,2002-03-06T00:00:00.000Z,2002-02-20T00:00:00.000Z,4,0,1,1,1,f7035ef1-4e75-455d-ac0a-39c5cb35c371,673de24059a5ef84cc960cd32725023e0c399a66,2023-03-18T13:22:06.532Z
2076,1990-09-14T00:00:00.000Z,SWEDLUND FIRE,1988-09-14T00:00:00.000Z,1988-09-14T00:00:00.000Z,Fire Suppression,SD,South Dakota,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1995-09-29T00:00:00.000Z,8,,,,,cbb6069f-8517-4cf1-bb59-6054d792e26e,60a297aad7aa7bfde1c4b116abf34f6f21274951,2023-03-18T13:22:06.532Z
879,1990-09-06T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-07-25T00:00:00.000Z,1990-08-31T00:00:00.000Z,Major Disaster,IA,Iowa,Flood,1993-07-21T00:00:00.000Z,2003-03-24T00:00:00.000Z,2003-02-27T00:00:00.000Z,7,0,1,1,1,d460d6c0-4993-448a-982a-8c6ab992d816,d013dd14264feac9cd699722c8d8f062db401c7b,2023-03-18T13:22:06.532Z
877,1990-08-30T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-08-17T00:00:00.000Z,1990-08-19T00:00:00.000Z,Major Disaster,WI,Wisconsin,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1995-11-22T00:00:00.000Z,5,0,1,0,0,e2152546-8c24-4f7a-87ac-ec2fdfe1fa28,c88b714341dc4cf556550b44c3a9a57946dc7208,2023-03-18T13:22:06.532Z
878,1990-08-29T00:00:00.000Z,TORNADOES,1990-08-28T00:00:00.000Z,1990-08-28T00:00:00.000Z,Major Disaster,IL,Illinois,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-07-15T00:00:00.000Z,5,0,1,1,1,04ad2a9b-de9b-4d08-99d5-ced316b1b78b,f9e49e44bff2d3957666e7f7a70b1cbb698e9b95,2023-03-18T13:22:06.532Z
876,1990-08-29T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-08-07T00:00:00.000Z,1990-08-11T00:00:00.000Z,Major Disaster,NH,New Hampshire,Flood,1993-07-21T00:00:00.000Z,2002-09-19T00:00:00.000Z,1999-07-22T00:00:00.000Z,1,0,0,1,1,6b990481-e892-4bdc-b4d7-55034daf048a,fc76e5e13c8b54dce8ea10b9091681d948b1e1a5,2023-03-18T13:22:06.532Z
2075,1990-08-05T00:00:00.000Z,AUBREY HALL FIRE,1990-08-04T00:00:00.000Z,1990-08-04T00:00:00.000Z,Fire Suppression,OR,Oregon,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1996-03-06T00:00:00.000Z,10,,,,,3e7f077c-d70e-4dd9-9634-9ee33b44589c,7096a48878ba2d0d9d0dc00843b08fd4f1f2ddc5,2023-03-18T13:22:06.532Z
875,1990-07-25T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-07-04T00:00:00.000Z,1990-07-23T00:00:00.000Z,Major Disaster,VT,Vermont,Flood,1993-07-21T00:00:00.000Z,2002-03-06T00:00:00.000Z,2002-02-05T00:00:00.000Z,1,0,0,1,1,9d431f14-e4d8-4c69-9018-6bfe327885cf,4f58633a99f86a0ae15bbc5179616345a2c89327,2023-03-18T13:22:06.532Z
874,1990-07-13T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1990-06-22T00:00:00.000Z,1990-07-19T00:00:00.000Z,Major Disaster,WI,Wisconsin,Severe Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-09-22T00:00:00.000Z,5,0,1,1,1,2cbc6e24-9882-41d7-9c35-39b48b81eb51,4f0b5cd16079785af01a406e14bb6c65089a5221,2023-03-18T13:22:06.532Z
2074,1990-07-05T00:00:00.000Z,TOK RIVER FIRE,1990-07-01T00:00:00.000Z,1990-07-01T00:00:00.000Z,Fire Suppression,AK,Alaska,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1996-12-12T00:00:00.000Z,10,,,,,12a2ee71-8e93-4490-a30f-31911d9b6fc7,3dbd9345eb90868b6dc52bf1d457d7bf66901a63,2023-03-18T13:22:06.532Z
873,1990-07-04T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1990-06-10T00:00:00.000Z,1990-07-30T00:00:00.000Z,Major Disaster,NE,Nebraska,Severe Storm,1993-07-21T00:00:00.000Z,2002-04-24T00:00:00.000Z,2002-04-02T00:00:00.000Z,7,0,1,1,1,c0423279-9f57-4a1f-9401-d2b59166bd01,862da3132e9bd033881a02b8421d113b735a7fd2,2023-03-18T13:22:06.532Z
872,1990-06-30T00:00:00.000Z,FIRES,1990-06-26T00:00:00.000Z,1990-07-03T00:00:00.000Z,Major Disaster,CA,California,Fire,1993-07-21T00:00:00.000Z,2010-08-02T00:00:00.000Z,2010-07-28T00:00:00.000Z,9,0,1,1,1,c35bdf57-d4d2-4641-ac1b-21e0894b6b61,b27fecf933ee64c211badf603adfd88f3c55dc0a,2023-03-18T13:22:06.532Z
2073,1990-06-27T00:00:00.000Z,DUDE FIRE,1990-06-25T00:00:00.000Z,1990-06-25T00:00:00.000Z,Fire Suppression,AZ,Arizona,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1993-11-30T00:00:00.000Z,9,,,,,7d6f593a-5578-4cb3-8416-427a738f7fc8,84868c249c69f0cf5edda9c125c561bed72df573,2023-03-18T13:22:06.532Z
871,1990-06-22T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00.000Z,1990-07-03T00:00:00.000Z,Major Disaster,IL,Illinois,Severe Storm,1993-07-21T00:00:00.000Z,2002-09-18T00:00:00.000Z,2002-09-06T00:00:00.000Z,5,0,1,1,1,5bc2d749-17d4-4bd9-a3d4-7122b505c5a2,ae92b02854e986817f0fef1578e2dd33c0f1136d,2023-03-18T13:22:06.532Z
870,1990-06-06T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1990-05-28T00:00:00.000Z,1990-07-15T00:00:00.000Z,Major Disaster,OH,Ohio,Severe Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,2001-03-16T00:00:00.000Z,5,0,1,1,1,c2b467b4-a596-411e-9a0b-89f67bcae615,5ebb6f4660629b789dea2ff55953ed3a5b80120c,2023-03-18T13:22:06.532Z
869,1990-06-04T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1990-05-15T00:00:00.000Z,1990-06-28T00:00:00.000Z,Major Disaster,IN,Indiana,Severe Storm,1993-07-21T00:00:00.000Z,2002-09-03T00:00:00.000Z,2002-08-02T00:00:00.000Z,5,0,1,1,1,8f4f7129-6489-471c-a117-51ccf3754fbc,69487668a5ce10e04b7591c25d93b6434022134e,2023-03-18T13:22:06.532Z
868,1990-05-26T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-05-18T00:00:00.000Z,1990-07-06T00:00:00.000Z,Major Disaster,IA,Iowa,Flood,1993-07-21T00:00:00.000Z,2004-04-09T00:00:00.000Z,2004-04-01T00:00:00.000Z,7,0,1,1,1,0edebd00-7ceb-4c6d-874f-ac6d398001fe,7327e6d30ebc28d953813f280bbe0d8e44af9808,2023-03-18T13:22:06.532Z
867,1990-05-24T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-05-15T00:00:00.000Z,1990-05-31T00:00:00.000Z,Major Disaster,MO,Missouri,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-02-12T00:00:00.000Z,7,0,1,1,1,782152ba-6451-4dfd-8d0f-b19b437569c5,50155255a62149bd1c1adf4c71c158adb71cf18a,2023-03-18T13:22:06.532Z
866,1990-05-18T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1990-04-14T00:00:00.000Z,1990-06-01T00:00:00.000Z,Major Disaster,OK,Oklahoma,Severe Storm,1993-07-21T00:00:00.000Z,2002-09-19T00:00:00.000Z,1999-12-06T00:00:00.000Z,6,0,1,1,1,1186e167-918b-48b6-bdd6-6e40f3d63021,7f1de70d186f1c8348bd3a50c6b731785824a678,2023-03-18T13:22:06.532Z
864,1990-05-18T00:00:00.000Z,"LAVA FLOW, KILAUEA VOLCANO",1983-01-24T00:00:00.000Z,1997-01-27T00:00:00.000Z,Major Disaster,HI,Hawaii,Volcanic Eruption,1993-07-21T00:00:00.000Z,2005-02-24T00:00:00.000Z,2005-01-31T00:00:00.000Z,9,0,1,1,1,565e4541-d6d6-435c-b032-4e6e2e18201e,8d1ee30978c5b6d919eecb82dc5a0d526a6eb5db,2023-03-18T13:22:06.532Z
865,1990-05-15T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-05-01T00:00:00.000Z,1990-06-03T00:00:00.000Z,Major Disaster,AR,Arkansas,Flood,1993-07-21T00:00:00.000Z,2002-09-19T00:00:00.000Z,2000-02-22T00:00:00.000Z,6,0,1,1,1,4e8d2753-0d48-4757-be52-a2804d567a86,2d3d40890f4035c0dc236ad03aff582b5e1facfa,2023-03-18T13:22:06.532Z
863,1990-05-02T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1990-04-15T00:00:00.000Z,1990-05-29T00:00:00.000Z,Major Disaster,TX,Texas,Severe Storm,1993-07-21T00:00:00.000Z,2002-09-19T00:00:00.000Z,2000-08-24T00:00:00.000Z,6,0,1,1,1,625cc9d8-3646-4f13-ab44-5de01c21c9fb,f35d8a30e8b66a05317128a64db2bbddc6e80f89,2023-03-18T13:22:06.532Z
862,1990-04-03T00:00:00.000Z,SEVERE STORMS & FLOODING,1990-03-16T00:00:00.000Z,1990-04-09T00:00:00.000Z,Major Disaster,FL,Florida,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1996-06-12T00:00:00.000Z,4,0,1,0,0,80127444-8ee2-4e77-aa15-563b142abad3,67459fd5983c4e605ee93b692b5ab34e2ec0e85d,2023-03-18T13:22:06.532Z
861,1990-03-21T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1990-03-15T00:00:00.000Z,1990-03-28T00:00:00.000Z,Major Disaster,AL,Alabama,Severe Storm,1993-07-21T00:00:00.000Z,2004-09-15T00:00:00.000Z,2004-09-02T00:00:00.000Z,4,0,1,1,1,0033c3ce-1541-4a37-9099-385c08a3b4ff,a7ee0dd52b90ddc3ee45576b3ad7492ec99a58eb,2023-03-18T13:22:06.532Z
860,1990-03-06T00:00:00.000Z,SEVERE ICE STORM,1990-02-14T00:00:00.000Z,1990-02-15T00:00:00.000Z,Major Disaster,IL,Illinois,Severe Ice Storm,1993-07-21T00:00:00.000Z,2013-03-27T00:00:00.000Z,1998-09-22T00:00:00.000Z,5,0,0,1,1,e998e5a2-ad1e-419e-bf51-0199e43e0c61,c6715e82e49b1741e1c97cbb9f4b4600cdb60cd2,2023-03-18T13:22:06.532Z
859,1990-02-28T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1990-01-24T00:00:00.000Z,1990-03-15T00:00:00.000Z,Major Disaster,MS,Mississippi,Severe Storm,1993-07-21T00:00:00.000Z,2002-04-03T00:00:00.000Z,2002-03-18T00:00:00.000Z,4,0,1,1,1,407413d3-b4ed-446b-a3f6-a32e7ad64275,17a2e671fc4bd799124ebfcda791a090c03cbad5,2023-03-18T13:22:06.532Z
